ID;Default;Loan_Type;Gender;Degree;Citizenship;Age;Income;Credit_Score;Loan_Length;Signers
2435;0;Car ;Female;College ;Citizen    ;48;83515;659;0;2
2436;0;Car ;Female;HS      ;Citizen    ;46;100416;659;1;2
2437;0;Car ;Male  ;College ;Citizen    ;42;92485;506;1;2
2438;0;Car ;Male  ;HS      ;Citizen    ;43;86023;576;0;2
2439;0;Home;Female;College ;Citizen    ;47;104339;647;8;2
2440;0;Car ;Male  ;College ;Citizen    ;53;95073;676;3;1
2441;0;Car ;Female;College ;Citizen    ;34;72717;618;2;2
2442;0;Car ;Female;College ;Citizen    ;52;106712;597;2;2
2443;0;Car ;Female;College ;Citizen    ;46;111842;598;2;2
2444;0;Car ;Male  ;College ;Non-citizen;50;118988;515;1;2
2445;0;Car ;Male  ;HS      ;Citizen    ;41;86532;702;1;2
2446;0;Car ;Male  ;HS      ;Citizen    ;43;100232;630;1;2
2447;0;Car ;Female;Graduate;Citizen    ;38;88841;525;1;2
2448;0;Home;Female;HS      ;Citizen    ;43;81931;590;6;2
2449;0;Car ;Female;HS      ;Citizen    ;41;101867;647;0;2
2450;0;Car ;Male  ;College ;Non-citizen;47;104242;671;2;1
2451;0;Car ;Male  ;HS      ;Citizen    ;47;109443;594;2;2
2452;1;Car ;Female;College ;Citizen    ;54;122463;693;2;2
2453;0;Car ;Male  ;HS      ;Citizen    ;43;95357;616;1;2
2454;0;Home;Male  ;HS      ;Citizen    ;28;73594;562;4;2
2455;0;Home;Male  ;HS      ;Citizen    ;42;57024;644;6;2
2456;0;Car ;Male  ;College ;Citizen    ;44;111920;660;2;2
2457;0;Car ;Male  ;HS      ;Citizen    ;38;107195;625;0;2
2458;0;Car ;Male  ;HS      ;Citizen    ;30;67180;585;1;2
2459;0;Car ;Female;College ;Citizen    ;44;115461;648;0;1
2460;0;Car ;Female;College ;Non-citizen;47;77526;627;1;1
2461;0;Car ;Female;College ;Citizen    ;46;67967;658;0;2
2462;0;Car ;Male  ;HS      ;Citizen    ;49;113309;582;2;2
2463;0;Home;Male  ;HS      ;Citizen    ;29;65257;454;2;2
2464;0;Home;Male  ;HS      ;Citizen    ;29;76010;466;4;2
2465;0;Car ;Male  ;HS      ;Citizen    ;42;116440;558;0;2
2466;0;Car ;Male  ;HS      ;Citizen    ;43;124830;635;3;2
2467;0;Home;Male  ;HS      ;Citizen    ;43;96145;612;7;2
2468;0;Car ;Female;Graduate;Non-citizen;46;120584;654;3;1
2469;0;Home;Female;HS      ;Citizen    ;35;89819;597;3;2
2470;0;Home;Male  ;HS      ;Citizen    ;38;93552;635;7;2
2471;0;Car ;Male  ;HS      ;Citizen    ;34;106129;642;1;2
2472;0;Car ;Female;HS      ;Citizen    ;42;93307;662;2;2
2473;0;Home;Female;HS      ;Citizen    ;28;73110;542;3;2
2474;0;Car ;Female;HS      ;Citizen    ;47;74288;561;1;2
2475;0;Car ;Female;HS      ;Non-citizen;51;120378;682;1;1
2476;0;Car ;Female;College ;Citizen    ;43;120263;692;3;1
2477;0;Car ;Female;HS      ;Citizen    ;41;98166;528;1;2
2478;0;Car ;Male  ;HS      ;Citizen    ;45;107337;633;3;1
2479;0;Car ;Male  ;HS      ;Citizen    ;37;75168;587;1;2
2480;0;Car ;Male  ;HS      ;Citizen    ;35;68848;469;1;2
2481;0;Car ;Male  ;College ;Citizen    ;38;80988;648;2;2
2482;0;Home;Male  ;HS      ;Citizen    ;33;78731;599;3;2
2483;0;Home;Male  ;College ;Citizen    ;40;97335;711;6;2
2484;0;Car ;Male  ;HS      ;Citizen    ;46;71650;530;0;2
2485;0;Car ;Female;College ;Citizen    ;34;92663;598;2;2
2486;0;Home;Male  ;HS      ;Citizen    ;37;74825;625;3;2
2487;0;Car ;Female;HS      ;Citizen    ;34;112788;679;3;2
2488;0;Car ;Male  ;HS      ;Citizen    ;44;81470;557;2;2
2489;0;Car ;Male  ;HS      ;Citizen    ;34;96566;625;0;2
2490;0;Home;Female;College ;Citizen    ;39;74885;538;7;2
2491;0;Car ;Female;HS      ;Citizen    ;45;105407;587;2;2
2492;0;Home;Male  ;HS      ;Citizen    ;42;86305;573;4;2
2493;0;Home;Male  ;HS      ;Citizen    ;35;59535;553;7;2
2494;0;Car ;Male  ;HS      ;Citizen    ;51;108558;702;2;2
2495;0;Home;Female;HS      ;Citizen    ;45;106380;625;5;2
2496;0;Car ;Male  ;HS      ;Citizen    ;45;85981;601;1;2
2497;0;Car ;Male  ;HS      ;Non-citizen;42;86015;743;0;2
2498;0;Car ;Female;HS      ;Citizen    ;42;85865;584;0;2
2499;0;Car ;Male  ;HS      ;Citizen    ;54;121933;677;2;2
2500;0;Home;Female;HS      ;Citizen    ;39;103224;600;6;2
2501;0;Car ;Male  ;College ;Citizen    ;35;102455;690;2;1
2502;0;Home;Male  ;HS      ;Citizen    ;49;87873;615;7;2
2503;0;Home;Male  ;HS      ;Citizen    ;39;92474;655;5;2
2504;0;Car ;Male  ;College ;Citizen    ;42;98204;587;1;2
2505;0;Car ;Male  ;HS      ;Citizen    ;45;104240;706;0;2
2506;0;Car ;Male  ;HS      ;Citizen    ;41;87852;514;0;2
2507;0;Car ;Female;HS      ;Citizen    ;44;80220;614;1;2
2508;0;Home;Male  ;HS      ;Citizen    ;46;85608;567;7;2
2509;0;Car ;Male  ;HS      ;Citizen    ;37;110359;520;0;2
2510;1;Car ;Female;HS      ;Citizen    ;44;123945;578;1;2
2511;0;Car ;Male  ;HS      ;Citizen    ;46;76120;563;0;2
2512;0;Car ;Male  ;College ;Citizen    ;40;94692;681;2;2
2513;0;Car ;Male  ;HS      ;Citizen    ;43;103613;615;1;2
2514;0;Car ;Female;College ;Citizen    ;42;108977;620;0;2
2515;0;Car ;Female;HS      ;Citizen    ;54;95616;620;0;2
2516;0;Car ;Female;College ;Citizen    ;41;72475;613;2;2
2517;0;Car ;Female;HS      ;Citizen    ;38;95636;605;0;2
2518;0;Car ;Female;HS      ;Citizen    ;39;72953;585;1;2
2519;0;Car ;Male  ;HS      ;Non-citizen;53;120335;781;1;1
2520;0;Car ;Male  ;HS      ;Citizen    ;43;89780;704;1;2
2521;0;Car ;Male  ;HS      ;Citizen    ;34;59190;660;0;2
2522;0;Home;Male  ;HS      ;Citizen    ;44;85079;654;4;2
2523;0;Home;Male  ;HS      ;Citizen    ;45;109624;617;4;2
2524;0;Home;Female;College ;Citizen    ;49;92377;760;4;2
2525;1;Car ;Male  ;HS      ;Citizen    ;45;111802;698;2;2
2526;1;Car ;Male  ;College ;Non-citizen;58;113894;665;2;2
2527;0;Car ;Female;HS      ;Citizen    ;44;56841;536;0;2
2528;0;Car ;Male  ;HS      ;Citizen    ;53;112156;596;0;2
2529;0;Car ;Male  ;HS      ;Citizen    ;37;91703;673;3;2
2530;0;Car ;Female;Graduate;Citizen    ;48;103015;757;3;2
2531;0;Car ;Male  ;HS      ;Citizen    ;45;106660;539;0;2
2532;0;Home;Male  ;HS      ;Citizen    ;46;102578;590;4;2
2533;0;Car ;Male  ;HS      ;Citizen    ;46;98259;542;0;2
2534;0;Car ;Female;HS      ;Citizen    ;34;88498;582;0;2
2535;0;Car ;Female;Graduate;Citizen    ;39;116456;477;2;2
2536;0;Car ;Female;HS      ;Citizen    ;48;105189;719;0;1
2537;0;Home;Male  ;HS      ;Citizen    ;42;106561;628;12;1
2538;0;Car ;Female;HS      ;Citizen    ;44;81780;614;1;2
2539;0;Car ;Female;HS      ;Citizen    ;38;130541;665;0;2
2540;0;Car ;Female;HS      ;Citizen    ;40;112008;724;0;1
2541;1;Car ;Female;Graduate;Citizen    ;50;96023;658;1;2
2542;1;Car ;Male  ;College ;Citizen    ;37;95134;650;1;2
2543;0;Car ;Male  ;Graduate;Non-citizen;36;127982;568;3;2
2544;0;Car ;Female;HS      ;Citizen    ;38;82564;532;1;2
2545;0;Home;Male  ;HS      ;Citizen    ;34;82396;573;8;2
2546;0;Home;Female;College ;Citizen    ;51;68717;603;8;2
2547;0;Car ;Male  ;College ;Citizen    ;49;90978;722;3;2
2548;0;Home;Female;College ;Citizen    ;39;109053;531;7;2
2549;0;Car ;Male  ;HS      ;Citizen    ;41;120126;661;1;2
2550;0;Car ;Female;College ;Citizen    ;61;108540;664;3;1
2551;0;Home;Female;HS      ;Citizen    ;36;77719;629;5;2
2552;0;Car ;Female;College ;Non-citizen;54;121507;693;2;1
2553;0;Car ;Male  ;College ;Citizen    ;50;131533;679;3;2
2554;0;Home;Female;HS      ;Citizen    ;42;70681;653;4;2
2555;0;Car ;Male  ;HS      ;Citizen    ;51;63827;680;2;2
2556;0;Car ;Male  ;HS      ;Citizen    ;43;81802;612;0;1
2557;0;Home;Male  ;HS      ;Citizen    ;38;85709;644;3;2
2558;1;Car ;Female;College ;Citizen    ;41;118115;706;1;2
2559;0;Home;Female;College ;Citizen    ;42;108051;617;9;2
2560;0;Car ;Male  ;HS      ;Citizen    ;39;81366;488;0;2
2561;0;Home;Male  ;HS      ;Citizen    ;53;102170;779;7;2
2562;0;Home;Male  ;HS      ;Citizen    ;43;78667;630;5;2
2563;0;Car ;Female;College ;Citizen    ;42;84294;611;2;2
2564;0;Car ;Female;College ;Citizen    ;48;107480;559;2;1
2565;0;Car ;Female;College ;Citizen    ;45;97090;588;0;2
2566;0;Car ;Female;HS      ;Citizen    ;42;94293;725;0;2
2567;0;Car ;Male  ;HS      ;Citizen    ;39;98485;526;0;2
2568;0;Car ;Male  ;College ;Citizen    ;45;109458;573;2;2
2569;0;Car ;Female;HS      ;Citizen    ;49;115798;602;2;2
2570;0;Car ;Female;College ;Citizen    ;35;84203;560;0;2
2571;0;Car ;Male  ;HS      ;Citizen    ;34;92180;538;1;2
2572;0;Home;Male  ;HS      ;Citizen    ;42;130503;540;9;2
2573;0;Car ;Male  ;HS      ;Citizen    ;41;70772;482;0;2
2574;0;Car ;Male  ;HS      ;Citizen    ;47;80719;533;1;1
2575;0;Home;Female;College ;Citizen    ;51;102291;598;13;2
2576;0;Home;Female;College ;Citizen    ;45;76871;641;6;2
2577;0;Car ;Female;HS      ;Non-citizen;50;112264;678;1;2
2578;0;Car ;Male  ;HS      ;Citizen    ;36;79859;540;0;2
2579;0;Car ;Male  ;HS      ;Citizen    ;34;99209;529;1;2
2580;0;Home;Male  ;HS      ;Citizen    ;31;65811;541;6;2
2581;0;Car ;Male  ;College ;Non-citizen;41;90020;616;0;2
2582;0;Car ;Female;College ;Citizen    ;47;98411;702;1;2
2583;0;Home;Male  ;HS      ;Citizen    ;41;103778;603;7;2
2584;0;Car ;Female;College ;Citizen    ;36;107120;618;1;2
2585;0;Car ;Female;College ;Non-citizen;50;119106;707;2;1
2586;0;Car ;Female;HS      ;Citizen    ;42;102102;639;1;2
2587;0;Car ;Female;HS      ;Citizen    ;55;81877;617;1;2
2588;0;Car ;Male  ;College ;Citizen    ;46;86886;574;1;2
2589;0;Car ;Male  ;HS      ;Citizen    ;42;129967;633;1;2
2590;0;Car ;Male  ;Graduate;Citizen    ;38;83777;572;1;2
2591;1;Car ;Female;College ;Citizen    ;42;118150;613;3;2
2592;0;Car ;Female;HS      ;Citizen    ;46;82934;588;1;2
2593;0;Car ;Male  ;HS      ;Citizen    ;39;45649;559;0;2
2594;0;Home;Male  ;HS      ;Citizen    ;44;92142;561;0;2
2595;1;Car ;Female;HS      ;Citizen    ;40;82681;648;3;1
2596;0;Car ;Female;HS      ;Citizen    ;43;82859;675;0;2
2597;0;Car ;Male  ;HS      ;Citizen    ;46;109801;616;0;2
2598;0;Home;Female;HS      ;Citizen    ;51;74041;645;4;2
2599;0;Home;Male  ;HS      ;Citizen    ;41;51561;512;2;2
2600;0;Home;Male  ;College ;Citizen    ;35;61825;533;9;2
2601;0;Home;Female;HS      ;Citizen    ;47;107298;552;1;2
2602;1;Car ;Female;College ;Non-citizen;47;101675;625;1;2
2603;0;Car ;Female;College ;Citizen    ;48;89329;568;1;2
2604;0;Car ;Female;College ;Citizen    ;40;66755;660;0;2
2605;0;Car ;Male  ;HS      ;Citizen    ;43;84954;594;1;2
2606;0;Car ;Female;College ;Citizen    ;38;67975;531;2;2
2607;0;Car ;Male  ;HS      ;Citizen    ;34;106489;636;1;2
2608;0;Car ;Male  ;HS      ;Citizen    ;51;90379;542;1;2
2609;0;Car ;Female;HS      ;Citizen    ;52;108540;778;1;2
2610;0;Car ;Male  ;HS      ;Citizen    ;37;68787;518;0;2
2611;0;Home;Male  ;HS      ;Citizen    ;39;111623;576;6;2
2612;1;Car ;Male  ;HS      ;Citizen    ;42;97723;628;0;2
2613;0;Car ;Male  ;Graduate;Non-citizen;55;88385;610;3;2
2614;0;Car ;Male  ;College ;Citizen    ;44;104452;565;2;2
2615;0;Car ;Male  ;Graduate;Citizen    ;38;99306;562;1;2
2616;0;Car ;Male  ;HS      ;Citizen    ;40;97728;639;0;2
2617;0;Home;Male  ;HS      ;Citizen    ;31;54442;511;5;2
2618;0;Car ;Female;Graduate;Non-citizen;53;122538;680;2;2
2619;0;Car ;Female;College ;Citizen    ;44;81030;617;1;2
2620;0;Car ;Female;HS      ;Citizen    ;41;98832;510;1;2
2621;0;Home;Male  ;HS      ;Citizen    ;42;114359;583;5;2
2622;1;Car ;Female;College ;Citizen    ;56;106979;682;1;2
2623;0;Home;Male  ;HS      ;Citizen    ;44;97098;585;5;2
2624;0;Car ;Male  ;HS      ;Citizen    ;40;94550;563;3;2
2625;0;Car ;Male  ;HS      ;Citizen    ;33;63705;426;0;2
2626;0;Car ;Male  ;HS      ;Citizen    ;47;128301;636;1;2
2627;0;Car ;Male  ;HS      ;Citizen    ;31;84542;552;0;2
2628;0;Car ;Female;HS      ;Citizen    ;46;117024;645;0;1
2629;0;Car ;Female;HS      ;Citizen    ;44;96203;699;2;2
2630;0;Home;Male  ;HS      ;Citizen    ;36;66685;576;6;2
2631;0;Home;Male  ;HS      ;Citizen    ;39;59552;570;3;2
2632;0;Car ;Male  ;College ;Citizen    ;56;104106;738;2;2
2633;0;Car ;Male  ;HS      ;Citizen    ;39;103451;653;0;2
2634;1;Car ;Female;Graduate;Citizen    ;53;101102;703;1;2
2635;0;Home;Female;HS      ;Citizen    ;44;111681;626;9;1
2636;0;Car ;Male  ;HS      ;Citizen    ;32;86973;565;0;2
2637;0;Car ;Male  ;HS      ;Citizen    ;25;88745;578;0;2
2638;0;Home;Male  ;HS      ;Citizen    ;40;108407;661;2;2
2639;0;Home;Female;HS      ;Citizen    ;45;98136;573;7;2
2640;0;Car ;Female;HS      ;Citizen    ;47;86146;646;3;2
2641;0;Home;Female;HS      ;Citizen    ;35;77892;540;6;2
2642;0;Home;Male  ;HS      ;Citizen    ;38;89738;389;5;2
2643;0;Home;Male  ;HS      ;Citizen    ;38;68502;633;3;2
2644;0;Car ;Female;HS      ;Citizen    ;39;85576;562;2;2
2645;0;Home;Male  ;College ;Citizen    ;38;113460;612;8;2
2646;0;Home;Female;College ;Citizen    ;39;95210;556;3;2
2647;0;Car ;Female;College ;Citizen    ;56;84013;720;1;1
2648;0;Car ;Male  ;HS      ;Citizen    ;45;103125;623;1;2
2649;0;Car ;Male  ;College ;Non-citizen;45;101603;631;2;2
2650;0;Car ;Female;College ;Citizen    ;53;132370;644;3;2
2651;0;Car ;Male  ;HS      ;Citizen    ;39;95938;669;0;2
2652;0;Car ;Male  ;HS      ;Citizen    ;43;86084;613;1;2
2653;0;Car ;Male  ;HS      ;Citizen    ;41;107526;536;0;2
2654;0;Car ;Female;HS      ;Citizen    ;42;117212;600;0;2
2655;0;Car ;Male  ;HS      ;Citizen    ;42;92597;612;1;2
2656;0;Home;Male  ;HS      ;Citizen    ;35;114758;642;5;2
2657;0;Car ;Male  ;HS      ;Citizen    ;52;92322;659;2;1
2658;0;Car ;Female;HS      ;Citizen    ;48;87859;614;0;2
2659;1;Car ;Male  ;HS      ;Citizen    ;52;105417;687;2;2
2660;0;Car ;Female;College ;Non-citizen;47;122785;573;2;2
2661;0;Home;Male  ;HS      ;Citizen    ;34;64071;525;4;2
2662;0;Car ;Female;HS      ;Citizen    ;29;75852;552;1;2
2663;0;Car ;Female;HS      ;Citizen    ;42;87473;439;0;2
2664;0;Car ;Male  ;HS      ;Citizen    ;39;81083;485;0;2
2665;0;Home;Male  ;HS      ;Citizen    ;39;108416;600;7;2
2666;1;Home;Male  ;HS      ;Citizen    ;39;105079;621;8;2
2667;0;Car ;Male  ;College ;Citizen    ;39;98779;582;0;2
2668;0;Car ;Male  ;College ;Citizen    ;50;130236;632;3;2
2669;0;Home;Male  ;HS      ;Citizen    ;29;75371;557;6;2
2670;0;Car ;Male  ;HS      ;Citizen    ;44;68495;721;2;2
2671;0;Car ;Male  ;HS      ;Citizen    ;31;89909;560;0;2
2672;0;Home;Male  ;HS      ;Citizen    ;40;86612;584;4;2
2673;0;Home;Female;College ;Citizen    ;38;107620;599;8;2
2674;0;Car ;Male  ;HS      ;Citizen    ;39;91647;645;1;2
2675;0;Car ;Female;HS      ;Citizen    ;41;104147;560;0;2
2676;0;Home;Male  ;HS      ;Citizen    ;47;109206;621;2;2
2677;0;Home;Male  ;HS      ;Citizen    ;43;93948;518;6;2
2678;0;Car ;Male  ;College ;Citizen    ;44;87300;648;2;2
2679;0;Car ;Male  ;College ;Citizen    ;36;72416;551;1;2
2680;0;Car ;Male  ;College ;Citizen    ;51;112142;648;2;2
2681;0;Car ;Male  ;HS      ;Citizen    ;36;91626;554;1;2
2682;0;Car ;Male  ;HS      ;Citizen    ;43;88598;604;0;2
2683;0;Car ;Male  ;HS      ;Citizen    ;47;96430;580;2;2
2684;0;Car ;Male  ;HS      ;Citizen    ;40;82106;560;0;2
2685;0;Car ;Male  ;HS      ;Citizen    ;37;114252;638;1;2
2686;0;Car ;Male  ;College ;Citizen    ;43;115413;662;0;2
2687;0;Car ;Male  ;HS      ;Citizen    ;45;83352;551;1;2
2688;0;Car ;Female;HS      ;Citizen    ;52;118732;569;1;2
2689;0;Car ;Female;HS      ;Citizen    ;47;113452;562;0;2
2690;0;Car ;Male  ;HS      ;Citizen    ;43;104443;654;0;2
2691;0;Car ;Female;HS      ;Citizen    ;41;85201;622;0;2
2692;0;Car ;Male  ;HS      ;Citizen    ;43;101932;698;0;2
2693;0;Car ;Male  ;College ;Citizen    ;43;75889;629;1;2
2694;0;Car ;Male  ;HS      ;Citizen    ;41;94351;635;2;2
2695;0;Car ;Female;Graduate;Non-citizen;48;126699;700;0;2
2696;0;Car ;Male  ;College ;Citizen    ;34;105239;582;0;2
2697;0;Car ;Male  ;HS      ;Citizen    ;42;86807;562;1;2
2698;0;Car ;Female;HS      ;Citizen    ;46;68661;681;0;2
2699;0;Car ;Female;HS      ;Citizen    ;45;83237;543;0;2
2700;0;Car ;Female;College ;Citizen    ;49;131640;682;2;2
2701;0;Car ;Male  ;HS      ;Citizen    ;50;108037;568;2;2
2702;0;Car ;Male  ;HS      ;Citizen    ;38;63009;606;0;2
2703;0;Car ;Male  ;College ;Citizen    ;43;111114;545;2;2
2704;0;Home;Male  ;HS      ;Citizen    ;35;93652;609;5;2
2705;0;Car ;Male  ;HS      ;Citizen    ;36;85762;547;0;2
2706;0;Car ;Male  ;HS      ;Citizen    ;38;114928;534;2;2
2707;0;Car ;Female;HS      ;Citizen    ;50;124584;578;2;2
2708;0;Car ;Female;HS      ;Citizen    ;48;89105;682;1;1
2709;0;Car ;Male  ;HS      ;Citizen    ;45;41568;510;0;2
2710;1;Car ;Female;HS      ;Citizen    ;46;88157;591;1;2
2711;0;Car ;Male  ;HS      ;Citizen    ;32;79157;628;1;2
2712;0;Car ;Male  ;College ;Citizen    ;42;123185;626;1;2
2713;1;Car ;Female;Graduate;Non-citizen;53;96860;746;2;2
2714;0;Home;Male  ;HS      ;Citizen    ;51;100704;622;6;2
2715;0;Car ;Female;College ;Citizen    ;49;80013;577;3;2
2716;0;Car ;Male  ;HS      ;Citizen    ;37;94275;552;1;2
2717;0;Home;Male  ;College ;Citizen    ;40;126728;613;12;2
2718;0;Car ;Female;HS      ;Citizen    ;50;137984;665;3;2
2719;0;Home;Male  ;HS      ;Citizen    ;42;106235;533;8;2
2720;0;Home;Female;HS      ;Citizen    ;45;115379;805;10;1
2721;0;Home;Male  ;HS      ;Citizen    ;39;71710;550;5;2
2722;0;Car ;Male  ;HS      ;Citizen    ;51;87879;635;2;2
2723;0;Car ;Female;HS      ;Citizen    ;43;95199;599;1;2
2724;1;Car ;Male  ;College ;Citizen    ;55;120898;594;1;2
2726;0;Car ;Male  ;HS      ;Citizen    ;46;123932;654;1;2
2727;0;Car ;Male  ;HS      ;Citizen    ;41;95391;588;0;2
2728;0;Home;Male  ;HS      ;Citizen    ;40;43635;581;2;2
2729;0;Car ;Male  ;HS      ;Citizen    ;51;94753;602;2;2
2730;0;Car ;Female;College ;Non-citizen;48;88892;620;0;1
2731;0;Car ;Female;HS      ;Citizen    ;42;86824;660;1;1
2732;0;Car ;Male  ;HS      ;Citizen    ;37;90987;588;0;2
2733;0;Car ;Male  ;HS      ;Citizen    ;40;107008;633;3;2
2734;0;Car ;Male  ;HS      ;Citizen    ;41;96818;620;3;2
2735;0;Car ;Male  ;HS      ;Citizen    ;49;82365;596;3;2
2736;0;Car ;Male  ;HS      ;Citizen    ;49;80904;666;0;2
2737;0;Home;Male  ;College ;Citizen    ;41;78637;471;8;2
2738;0;Home;Female;Graduate;Citizen    ;41;119065;768;10;2
2739;0;Home;Male  ;HS      ;Citizen    ;39;119698;614;8;2
2740;0;Car ;Female;College ;Citizen    ;46;129168;696;3;2
2741;0;Car ;Male  ;HS      ;Citizen    ;42;119100;606;2;2
2742;0;Car ;Male  ;HS      ;Citizen    ;45;87813;557;2;2
2743;0;Car ;Male  ;HS      ;Citizen    ;36;95251;641;0;2
2744;1;Car ;Male  ;HS      ;Citizen    ;49;83903;718;0;2
2745;0;Car ;Female;Graduate;Citizen    ;53;81774;650;2;2
2746;0;Car ;Male  ;College ;Citizen    ;35;88074;558;1;2
2747;1;Car ;Female;Graduate;Citizen    ;47;109658;723;2;2
2748;0;Car ;Male  ;College ;Citizen    ;32;86725;658;1;2
2749;0;Car ;Female;HS      ;Citizen    ;56;137210;577;2;2
2750;0;Car ;Male  ;HS      ;Citizen    ;45;118702;702;1;1
2751;0;Car ;Male  ;HS      ;Citizen    ;50;77373;581;0;2
2752;0;Car ;Male  ;College ;Citizen    ;46;101932;684;2;2
2753;0;Home;Male  ;College ;Citizen    ;51;96921;669;13;2
2754;1;Car ;Male  ;College ;Citizen    ;46;111032;692;3;2
2755;0;Home;Male  ;HS      ;Citizen    ;37;57147;514;5;2
2756;0;Home;Male  ;HS      ;Citizen    ;37;84807;582;4;2
2757;0;Home;Male  ;HS      ;Citizen    ;44;51949;531;2;2
2758;0;Home;Male  ;HS      ;Citizen    ;33;85978;548;10;2
2759;0;Home;Female;HS      ;Citizen    ;33;58406;525;1;2
2760;0;Car ;Male  ;HS      ;Citizen    ;46;81620;606;0;2
2761;0;Car ;Male  ;HS      ;Citizen    ;36;84775;602;0;2
2762;1;Car ;Male  ;HS      ;Citizen    ;40;102023;667;2;2
2763;0;Car ;Male  ;College ;Citizen    ;48;84142;597;1;2
2764;0;Car ;Male  ;Graduate;Citizen    ;37;90153;626;2;2
2765;0;Car ;Female;HS      ;Citizen    ;43;98270;511;2;2
2766;0;Home;Male  ;College ;Citizen    ;29;75730;510;8;2
2767;0;Car ;Female;HS      ;Citizen    ;42;101091;670;1;2
2768;0;Car ;Female;HS      ;Citizen    ;43;113027;659;0;1
2769;1;Car ;Female;HS      ;Citizen    ;52;107225;635;1;2
2770;0;Home;Male  ;HS      ;Citizen    ;42;92684;651;2;2
2771;0;Car ;Female;HS      ;Citizen    ;46;86699;643;3;1
2772;0;Car ;Female;HS      ;Citizen    ;52;126475;600;0;2
2773;0;Car ;Female;College ;Citizen    ;44;96768;651;2;1
2774;0;Car ;Male  ;HS      ;Citizen    ;38;76436;632;1;2
2775;0;Home;Female;Graduate;Citizen    ;40;103626;639;10;2
2776;0;Home;Male  ;College ;Citizen    ;39;97377;555;4;2
2777;0;Car ;Female;College ;Citizen    ;49;125716;752;3;1
2778;0;Home;Male  ;HS      ;Citizen    ;44;117753;683;3;2
2779;0;Home;Male  ;HS      ;Citizen    ;38;86650;612;1;2
2780;0;Car ;Female;HS      ;Citizen    ;39;91710;492;0;2
2781;0;Car ;Female;College ;Citizen    ;47;124534;654;2;2
2782;0;Car ;Male  ;HS      ;Citizen    ;42;85219;585;0;2
2783;1;Car ;Male  ;College ;Citizen    ;42;86340;695;2;1
2784;0;Car ;Male  ;HS      ;Citizen    ;36;80826;540;0;2
2785;0;Car ;Female;HS      ;Citizen    ;46;103610;680;1;2
2786;0;Car ;Male  ;HS      ;Citizen    ;28;114473;633;2;1
2787;0;Car ;Female;College ;Citizen    ;54;113089;620;3;2
2788;0;Home;Male  ;HS      ;Citizen    ;39;137571;584;5;2
2789;0;Car ;Male  ;HS      ;Citizen    ;45;111936;660;3;2
2790;0;Car ;Female;HS      ;Citizen    ;53;100482;777;1;1
2791;0;Car ;Female;College ;Citizen    ;50;92861;542;2;2
2792;0;Car ;Female;Graduate;Citizen    ;57;87294;746;2;2
2793;0;Car ;Male  ;HS      ;Citizen    ;33;144859;553;0;2
2794;0;Home;Female;HS      ;Citizen    ;42;117013;685;5;2
2795;0;Car ;Male  ;College ;Citizen    ;45;66880;647;2;2
2796;0;Car ;Female;College ;Citizen    ;45;87547;542;2;2
2797;0;Home;Female;HS      ;Citizen    ;38;90027;527;7;2
2798;0;Car ;Female;HS      ;Citizen    ;35;93282;538;2;1
2799;0;Car ;Female;HS      ;Citizen    ;44;87317;589;0;2
2800;0;Home;Male  ;HS      ;Citizen    ;45;84784;667;6;2
2801;0;Car ;Female;HS      ;Citizen    ;46;102144;598;1;2
2802;0;Car ;Male  ;HS      ;Citizen    ;50;89973;597;0;2
2803;0;Home;Male  ;HS      ;Citizen    ;40;76837;618;6;2
2804;0;Car ;Male  ;HS      ;Citizen    ;37;93548;643;0;2
2805;0;Home;Female;HS      ;Citizen    ;38;132080;628;5;2
2806;0;Home;Female;HS      ;Citizen    ;44;113276;657;7;1
2807;0;Car ;Female;HS      ;Citizen    ;39;100290;564;0;2
2808;0;Home;Male  ;HS      ;Citizen    ;38;81396;633;5;2
2809;0;Car ;Female;HS      ;Citizen    ;36;98544;493;0;2
2810;0;Car ;Female;HS      ;Citizen    ;43;76466;566;0;2
2811;0;Car ;Male  ;HS      ;Citizen    ;47;95405;676;0;2
2812;0;Car ;Male  ;HS      ;Citizen    ;48;91110;588;0;2
2813;0;Home;Male  ;HS      ;Citizen    ;28;62278;433;2;2
2814;0;Car ;Female;College ;Citizen    ;44;115638;618;3;1
2815;0;Home;Male  ;HS      ;Citizen    ;36;78086;510;9;2
2816;0;Home;Female;HS      ;Citizen    ;43;88683;496;9;2
2817;0;Car ;Male  ;HS      ;Citizen    ;51;86799;551;2;2
2818;0;Car ;Male  ;College ;Citizen    ;46;100428;651;2;2
2819;0;Home;Male  ;HS      ;Citizen    ;24;61086;594;7;2
2820;0;Car ;Male  ;HS      ;Citizen    ;45;104838;568;0;2
2821;1;Car ;Male  ;HS      ;Citizen    ;53;113409;637;0;2
2822;0;Home;Female;HS      ;Citizen    ;40;91359;656;9;2
2823;0;Home;Female;HS      ;Citizen    ;48;105852;619;2;2
2824;0;Car ;Female;HS      ;Citizen    ;51;99551;559;2;2
2825;0;Car ;Female;HS      ;Citizen    ;34;91110;627;0;2
